date,n_open,n_new,n_closed
2014-03-16,1156,16,43
2014-03-17,1129,42,69
2014-03-18,1102,41,8
2014-03-19,1135,34,4
2014-03-20,1165,43,26
2014-03-21,1182,66,52
2014-03-22,1196,39,85
2014-03-23,1150,23,7
2014-03-24,1166,40,32
2014-03-25,1174,36,64
2014-03-26,1146,46,67
2014-03-27,1125,28,31
2014-03-28,1122,53,118
2014-03-29,1057,27,4
2014-03-30,1080,32,5
2014-03-31,1107,44,24
2014-04-01,1127,42,88
2014-04-02,1081,34,18
2014-04-03,1097,27,10
2014-04-04,1114,43,12
2014-04-05,1145,40,13
2014-04-06,1172,25,33
2014-04-07,1164,18,49
2014-04-08,1133,32,12
2014-04-09,1153,40,38
2014-04-10,1155,31,65
2014-04-11,1121,70,35
2014-04-12,1156,48,9
2014-04-13,1195,23,9
2014-04-14,1209,25,19
2014-04-15,1215,29,93
2014-04-16,1151,34,49
2014-04-17,1136,35,3
2014-04-18,1168,44,28
2014-04-19,1184,25,53
2014-04-20,1156,35,47
2014-04-21,1144,28,39
2014-04-22,1133,38,91
2014-04-23,1080,39,2
2014-04-24,1117,29,34
2014-04-25,1112,55,20
2014-04-26,1147,26,13
2014-04-27,1160,20,24
2014-04-28,1156,32,64
2014-04-29,1124,34,0
2014-04-30,1158,31,59
2014-05-01,1130,36,9
2014-05-02,1157,63,19
2014-05-03,1201,48,19
2014-05-04,1230,43,9
2014-05-05,1264,44,12
2014-05-06,1296,28,8
2014-05-07,1316,38,68
2014-05-08,1286,32,79
2014-05-09,1239,70,43
2014-05-10,1266,59,97
2014-05-11,1228,35,3
2014-05-12,1260,36,92
2014-05-13,1204,40,22
2014-05-14,1222,40,22
2014-05-15,1240,31,20
2014-05-16,1251,51,124
2014-05-17,1178,60,3
2014-05-18,1235,24,2
2014-05-19,1257,35,66
2014-05-20,1226,39,9
2014-05-21,1256,51,34
2014-05-22,1273,37,46
2014-05-23,1264,60,4
2014-05-24,1320,36,1
2014-05-25,1355,27,67
2014-05-26,1315,27,18
2014-05-27,1324,50,0
2014-05-28,1374,33,47
2014-05-29,1360,48,2
2014-05-30,1406,65,4
2014-05-31,1467,52,76
2014-06-01,1443,40,49
2014-06-02,1434,37,120
2014-06-03,1351,41,40
2014-06-04,1352,31,48
2014-06-05,1335,40,5
2014-06-06,1370,66,29
2014-06-07,1407,30,16
2014-06-08,1421,28,16
2014-06-09,1433,44,17
2014-06-10,1460,23,3
2014-06-11,1480,43,16
2014-06-12,1507,38,56
2014-06-13,1489,56,50
2014-06-14,1495,38,52
2014-06-15,1481,37,63
2014-06-16,1455,39,70
2014-06-17,1424,33,38
2014-06-18,1419,37,45
2014-06-19,1411,34,88
2014-06-20,1357,36,61
2014-06-21,1332,42,26
2014-06-22,1348,23,10
2014-06-23,1361,34,60
2014-06-24,1335,32,73
2014-06-25,1294,38,39
2014-06-26,1293,22,63
2014-06-27,1252,38,29
2014-06-28,1261,37,7
2014-06-29,1291,34,0
2014-06-30,1325,33,72
2014-07-01,1286,33,24
2014-07-02,1295,25,36
2014-07-03,1284,28,64
2014-07-04,1248,43,32
2014-07-05,1259,32,19
2014-07-06,1272,23,40
2014-07-07,1255,36,85
2014-07-08,1206,27,24
2014-07-09,1209,33,28
2014-07-10,1214,33,19
2014-07-11,1228,37,8
2014-07-12,1257,32,14
2014-07-13,1275,32,40
2014-07-14,1267,33,42
2014-07-15,1258,38,54
2014-07-16,1242,29,44
2014-07-17,1227,48,46
2014-07-18,1229,48,15
2014-07-19,1262,34,41
2014-07-20,1255,22,57
2014-07-21,1220,21,14
2014-07-22,1227,46,10
2014-07-23,1263,38,21
2014-07-24,1280,33,34
2014-07-25,1279,39,18
2014-07-26,1300,33,20
2014-07-27,1313,30,29
2014-07-28,1314,35,16
2014-07-29,1333,39,8
2014-07-30,1364,25,34
2014-07-31,1355,32,27
2014-08-01,1360,43,27
2014-08-02,1376,34,58
2014-08-03,1352,22,7
2014-08-04,1367,36,42
2014-08-05,1361,33,14
2014-08-06,1380,29,8
2014-08-07,1401,39,93
2014-08-08,1347,37,130
2014-08-09,1254,38,4
2014-08-10,1288,13,18
2014-08-11,1283,36,69
2014-08-12,1250,35,5
2014-08-13,1280,35,6
2014-08-14,1309,31,66
2014-08-15,1274,53,78
2014-08-16,1249,22,14
2014-08-17,1257,38,7
2014-08-18,1288,34,40
2014-08-19,1282,25,63
2014-08-20,1244,36,38
2014-08-21,1242,27,56
2014-08-22,1213,38,13
2014-08-23,1238,41,4
2014-08-24,1275,42,36
2014-08-25,1281,42,2
2014-08-26,1321,26,33
2014-08-27,1314,24,68
2014-08-28,1270,31,11
2014-08-29,1290,44,5
2014-08-30,1329,24,4
2014-08-31,1349,32,28
2014-09-01,1353,24,50
2014-09-02,1327,40,19
2014-09-03,1348,31,13
2014-09-04,1366,36,9
2014-09-05,1393,41,48
2014-09-06,1386,29,41
2014-09-07,1374,22,29
2014-09-08,1367,45,4
2014-09-09,1408,38,52
2014-09-10,1394,30,35
2014-09-11,1389,33,133
2014-09-12,1289,42,8
2014-09-13,1323,44,22
2014-09-14,1345,33,7
2014-09-15,1371,35,16
2014-09-16,1390,27,20
2014-09-17,1397,32,66
2014-09-18,1363,33,0
2014-09-19,1396,38,28
2014-09-20,1406,44,0
2014-09-21,1450,30,30
2014-09-22,1450,35,77
2014-09-23,1408,40,54
2014-09-24,1394,44,8
2014-09-25,1430,41,4
2014-09-26,1467,49,117
2014-09-27,1399,33,1
2014-09-28,1431,29,15
2014-09-29,1445,40,76
2014-09-30,1409,27,60
2014-10-01,1376,41,90
2014-10-02,1327,33,77
2014-10-03,1283,55,9
2014-10-04,1329,38,3
2014-10-05,1364,37,38
2014-10-06,1363,33,51
2014-10-07,1345,37,1
2014-10-08,1381,37,26
2014-10-09,1392,30,41
2014-10-10,1381,49,45
2014-10-11,1385,30,44
2014-10-12,1371,24,5
2014-10-13,1390,21,9
2014-10-14,1402,26,52
2014-10-15,1376,29,14
2014-10-16,1391,34,28
2014-10-17,1397,39,28
2014-10-18,1408,27,0
2014-10-19,1435,25,106
2014-10-20,1354,34,7
2014-10-21,1381,33,9
2014-10-22,1405,37,31
2014-10-23,1411,41,4
2014-10-24,1448,47,81
2014-10-25,1414,33,113
2014-10-26,1334,27,4
2014-10-27,1357,33,7
2014-10-28,1383,22,48
2014-10-29,1357,23,71
2014-10-30,1309,29,142
2014-10-31,1196,61,5
2014-11-01,1252,52,2
2014-11-02,1302,20,18
2014-11-03,1304,43,28
2014-11-04,1319,31,107
2014-11-05,1243,31,26
2014-11-06,1248,45,44
2014-11-07,1249,67,2
2014-11-08,1314,34,1
2014-11-09,1347,19,29
2014-11-10,1337,40,59
2014-11-11,1318,27,9
2014-11-12,1336,20,78
2014-11-13,1278,21,32
2014-11-14,1267,39,21
2014-11-15,1285,35,61
2014-11-16,1259,25,45
2014-11-17,1239,26,7
2014-11-18,1258,19,4
2014-11-19,1273,28,15
2014-11-20,1286,27,20
2014-11-21,1293,31,1
2014-11-22,1323,30,56
2014-11-23,1297,18,1
2014-11-24,1314,34,8
2014-11-25,1340,31,53
2014-11-26,1318,19,0
2014-11-27,1337,28,2
2014-11-28,1363,29,23
2014-11-29,1369,20,7
2014-11-30,1382,17,156
2014-12-01,1243,37,1
2014-12-02,1279,34,10
2014-12-03,1303,21,15
2014-12-04,1309,30,61
2014-12-05,1278,51,4
2014-12-06,1325,32,79
2014-12-07,1278,22,0
2014-12-08,1300,39,52
2014-12-09,1287,23,50
2014-12-10,1260,36,16
2014-12-11,1280,28,4
2014-12-12,1304,38,130
2014-12-13,1212,49,1
2014-12-14,1260,16,2
2014-12-15,1274,34,0
2014-12-16,1308,30,30
2014-12-17,1308,23,38
2014-12-18,1293,24,1
2014-12-19,1316,36,3
2014-12-20,1349,29,3
2014-12-21,1375,24,0
2014-12-22,1399,29,0
2014-12-23,1428,19,10
2014-12-24,1437,23,6
2014-12-25,1454,25,4
2014-12-26,1475,40,51
2014-12-27,1464,23,15
2014-12-28,1472,18,1
2014-12-29,1489,25,0
2014-12-30,1514,20,42
2014-12-31,1492,48,6
2015-01-01,1534,27,7
2015-01-02,1554,19,2
2015-01-03,1571,28,95
2015-01-04,1504,19,26
2015-01-05,1497,24,3
2015-01-06,1518,36,69
2015-01-07,1485,40,71
2015-01-08,1454,25,33
2015-01-09,1446,39,42
2015-01-10,1443,21,0
2015-01-11,1464,26,7
2015-01-12,1483,27,6
2015-01-13,1504,24,32
2015-01-14,1496,21,112
2015-01-15,1405,24,42
2015-01-16,1387,47,56
2015-01-17,1378,36,47
2015-01-18,1367,42,3
2015-01-19,1406,22,24
2015-01-20,1404,36,8
2015-01-21,1432,30,52
2015-01-22,1410,33,5
2015-01-23,1438,44,47
2015-01-24,1435,38,14
2015-01-25,1459,20,78
2015-01-26,1401,31,27
2015-01-27,1405,34,80
2015-01-28,1359,40,8
2015-01-29,1391,44,12
2015-01-30,1423,59,4
2015-01-31,1478,31,2
2015-02-01,1507,19,13
2015-02-02,1513,21,190
2015-02-03,1344,33,3
2015-02-04,1374,30,73
2015-02-05,1331,29,4
2015-02-06,1356,34,53
2015-02-07,1337,26,18
2015-02-08,1345,24,75
2015-02-09,1294,26,23
2015-02-10,1297,33,4
2015-02-11,1326,22,37
2015-02-12,1311,21,96
2015-02-13,1236,55,25
2015-02-14,1266,56,27
2015-02-15,1295,23,0
2015-02-16,1318,30,66
2015-02-17,1282,24,4
2015-02-18,1302,39,7
2015-02-19,1334,35,25
2015-02-20,1344,49,37
2015-02-21,1356,32,1
2015-02-22,1387,25,72
2015-02-23,1340,37,38
2015-02-24,1339,34,0
2015-02-25,1373,30,45
2015-02-26,1358,33,111
2015-02-27,1280,41,6
2015-02-28,1315,36,113
2015-03-01,1238,21,5
2015-03-02,1254,30,21
2015-03-03,1263,34,11
2015-03-04,1286,28,36
2015-03-05,1278,33,14
2015-03-06,1297,54,32
2015-03-07,1319,48,11
2015-03-08,1356,34,9
2015-03-09,1381,42,37
2015-03-10,1386,36,75
2015-03-11,1347,37,20
2015-03-12,1364,40,167
2015-03-13,1237,51,16
2015-03-14,1272,58,21
2015-03-15,1309,30,35
2015-03-16,1304,43,35
2015-03-17,1312,34,10
2015-03-18,1336,25,58
2015-03-19,1303,41,4
2015-03-20,1340,45,26
2015-03-21,1359,33,46
2015-03-22,1346,29,12
2015-03-23,1363,34,113
2015-03-24,1284,34,44
2015-03-25,1274,40,24
2015-03-26,1290,28,21
2015-03-27,1297,45,46
2015-03-28,1296,30,34
2015-03-29,1292,23,35
2015-03-30,1280,48,33
2015-03-31,1295,39,6
2015-04-01,1328,41,26
2015-04-02,1343,32,19
2015-04-03,1356,43,52
2015-04-04,1347,31,98
2015-04-05,1280,33,16
2015-04-06,1297,34,3
2015-04-07,1328,33,19
2015-04-08,1342,32,22
2015-04-09,1352,27,8
2015-04-10,1371,45,41
2015-04-11,1375,34,101
2015-04-12,1308,36,11
2015-04-13,1333,48,17
2015-04-14,1364,40,81
2015-04-15,1323,29,17
2015-04-16,1335,32,30
2015-04-17,1337,45,19
2015-04-18,1363,31,42
2015-04-19,1352,16,14
2015-04-20,1354,32,5
2015-04-21,1381,23,48
2015-04-22,1356,27,9
2015-04-23,1374,29,42
2015-04-24,1361,51,7
2015-04-25,1405,23,45
2015-04-26,1383,33,38
2015-04-27,1378,34,7
2015-04-28,1405,31,15
2015-04-29,1421,35,41
2015-04-30,1415,33,15
2015-05-01,1433,58,6
2015-05-02,1485,58,1
2015-05-03,1542,30,30
2015-05-04,1542,44,15
2015-05-05,1571,33,36
2015-05-06,1568,30,20
2015-05-07,1578,37,6
2015-05-08,1609,52,123
2015-05-09,1538,41,142
2015-05-10,1437,27,14
2015-05-11,1450,39,16
2015-05-12,1473,30,16
2015-05-13,1487,34,6
2015-05-14,1515,37,6
2015-05-15,1546,70,34
2015-05-16,1582,33,13
2015-05-17,1602,29,18
2015-05-18,1613,36,39
2015-05-19,1610,33,15
2015-05-20,1628,23,11
2015-05-21,1640,30,50
2015-05-22,1620,51,101
2015-05-23,1570,46,1
2015-05-24,1615,28,47
2015-05-25,1596,44,36
2015-05-26,1604,41,17
2015-05-27,1628,62,35
2015-05-28,1655,46,210
2015-05-29,1491,66,15
2015-05-30,1542,27,16
2015-05-31,1553,24,9
2015-06-01,1568,39,8
2015-06-02,1599,35,117
2015-06-03,1517,38,15
2015-06-04,1540,33,7
2015-06-05,1566,45,0
2015-06-06,1611,36,17
2015-06-07,1630,23,34
2015-06-08,1619,35,28
2015-06-09,1626,42,104
2015-06-10,1564,46,31
2015-06-11,1579,45,27
2015-06-12,1597,48,11
2015-06-13,1634,45,72
2015-06-14,1607,27,91
2015-06-15,1543,31,16
2015-06-16,1558,32,17
2015-06-17,1573,31,35
2015-06-18,1569,45,23
2015-06-19,1591,48,101
2015-06-20,1538,48,31
2015-06-21,1555,29,19
2015-06-22,1565,38,30
2015-06-23,1573,30,34
2015-06-24,1569,32,13
2015-06-25,1588,32,37
2015-06-26,1583,48,31
2015-06-27,1600,33,148
2015-06-28,1485,55,8
2015-06-29,1532,40,33
2015-06-30,1539,26,29
2015-07-01,1536,37,22
2015-07-02,1551,25,140
2015-07-03,1436,51,20
2015-07-04,1467,62,114
2015-07-05,1415,29,27
2015-07-06,1417,33,15
2015-07-07,1435,34,24
2015-07-08,1445,39,67
2015-07-09,1417,27,55
2015-07-10,1389,40,51
2015-07-11,1378,33,18
2015-07-12,1393,34,38
2015-07-13,1389,34,9
2015-07-14,1414,30,25
2015-07-15,1419,44,15
2015-07-16,1448,39,28
2015-07-17,1459,45,5
2015-07-18,1499,37,41
2015-07-19,1495,29,12
2015-07-20,1512,41,34
2015-07-21,1519,30,21
2015-07-22,1528,38,24
2015-07-23,1542,45,2
2015-07-24,1585,35,5
2015-07-25,1615,38,27
2015-07-26,1626,32,74
2015-07-27,1584,44,34
2015-07-28,1594,23,59
2015-07-29,1558,33,10
2015-07-30,1581,42,53
2015-07-31,1570,44,91
2015-08-01,1523,43,3
2015-08-02,1563,34,28
2015-08-03,1569,34,43
2015-08-04,1560,32,4
2015-08-05,1588,31,18
2015-08-06,1601,28,14
2015-08-07,1615,29,50
2015-08-08,1594,38,33
2015-08-09,1599,25,43
2015-08-10,1581,29,28
2015-08-11,1582,40,65
2015-08-12,1557,35,5
2015-08-13,1587,34,17
2015-08-14,1604,37,13
2015-08-15,1628,32,0
2015-08-16,1660,25,6
2015-08-17,1679,34,22
2015-08-18,1691,24,142
2015-08-19,1573,37,75
2015-08-20,1535,31,49
2015-08-21,1517,43,32
2015-08-22,1528,21,12
2015-08-23,1537,28,8
2015-08-24,1557,31,45
2015-08-25,1543,23,35
2015-08-26,1531,29,55
2015-08-27,1505,28,5
2015-08-28,1528,42,9
2015-08-29,1561,28,68
2015-08-30,1521,21,64
2015-08-31,1478,24,74
2015-09-01,1428,34,27
2015-09-02,1435,23,12
2015-09-03,1446,26,85
2015-09-04,1387,42,31
2015-09-05,1398,35,19
2015-09-06,1414,25,44
2015-09-07,1395,27,87
2015-09-08,1335,32,31
2015-09-09,1336,31,0
2015-09-10,1367,28,12
2015-09-11,1383,42,129
2015-09-12,1296,33,62
2015-09-13,1267,22,17
2015-09-14,1272,32,6
2015-09-15,1298,27,7
2015-09-16,1318,30,5
2015-09-17,1343,25,19
2015-09-18,1349,56,67
2015-09-19,1338,33,2
2015-09-20,1369,30,17
2015-09-21,1382,32,5
2015-09-22,1409,32,50
2015-09-23,1391,28,16
2015-09-24,1403,32,125
2015-09-25,1310,52,21
2015-09-26,1341,39,6
2015-09-27,1374,30,7
2015-09-28,1397,28,24
2015-09-29,1401,33,11
2015-09-30,1423,24,78
2015-10-01,1369,37,67
2015-10-02,1339,49,9
2015-10-03,1379,33,11
2015-10-04,1401,27,64
2015-10-05,1364,36,30
2015-10-06,1370,31,124
2015-10-07,1277,39,61
2015-10-08,1255,35,113
2015-10-09,1177,46,5
2015-10-10,1218,33,1
2015-10-11,1250,38,29
2015-10-12,1259,32,62
2015-10-13,1229,39,14
2015-10-14,1254,25,32
2015-10-15,1247,25,6
2015-10-16,1266,37,12
2015-10-17,1291,30,10
2015-10-18,1311,25,54
2015-10-19,1282,29,7
2015-10-20,1304,27,6
2015-10-21,1325,27,9
2015-10-22,1343,43,21
2015-10-23,1365,41,117
2015-10-24,1289,29,53
2015-10-25,1265,25,29
2015-10-26,1261,29,54
2015-10-27,1236,27,7
2015-10-28,1256,25,10
2015-10-29,1271,22,68
2015-10-30,1225,54,91
2015-10-31,1188,34,16
2015-11-01,1206,38,10
2015-11-02,1234,36,24
2015-11-03,1246,32,12
2015-11-04,1266,26,4
2015-11-05,1288,27,39
2015-11-06,1276,40,40
2015-11-07,1276,31,32
2015-11-08,1275,20,22
2015-11-09,1273,33,19
2015-11-10,1287,38,43
2015-11-11,1282,33,46
2015-11-12,1269,29,7
2015-11-13,1291,38,37
2015-11-14,1292,44,0
2015-11-15,1336,25,10
2015-11-16,1351,28,36
2015-11-17,1343,30,60
2015-11-18,1313,23,96
2015-11-19,1240,29,23
2015-11-20,1246,44,0
2015-11-21,1290,25,0
2015-11-22,1315,16,0
2015-11-23,1331,30,54
2015-11-24,1307,33,99
2015-11-25,1241,27,23
2015-11-26,1245,29,2
2015-11-27,1272,25,0
2015-11-28,1297,13,24
2015-11-29,1286,19,39
2015-11-30,1266,30,6
2015-12-01,1290,34,78
2015-12-02,1246,27,7
2015-12-03,1266,29,2
2015-12-04,1293,48,20
2015-12-05,1321,39,87
2015-12-06,1273,13,3
2015-12-07,1283,43,56
2015-12-08,1270,33,1
2015-12-09,1302,26,2
2015-12-10,1326,31,47
2015-12-11,1310,41,40
2015-12-12,1311,27,6
2015-12-13,1332,15,0
2015-12-14,1347,27,0
2015-12-15,1374,29,5
2015-12-16,1398,26,11
2015-12-17,1413,17,6
2015-12-18,1424,46,180
2015-12-19,1290,29,36
2015-12-20,1283,29,2
2015-12-21,1310,23,33
2015-12-22,1300,39,50
2015-12-23,1289,26,34
2015-12-24,1281,26,4
2015-12-25,1303,25,0
2015-12-26,1328,36,4
2015-12-27,1360,19,40
2015-12-28,1339,25,29
2015-12-29,1335,31,62
2015-12-30,1304,21,47
2015-12-31,1278,46,0
2016-01-01,1324,31,1
2016-01-02,1354,21,28
2016-01-03,1347,28,1
2016-01-04,1374,33,10
2016-01-05,1397,31,69
2016-01-06,1359,36,38
2016-01-07,1357,27,66
2016-01-08,1318,31,2
2016-01-09,1347,28,7
2016-01-10,1368,20,46
2016-01-11,1342,23,26
2016-01-12,1339,28,21
2016-01-13,1346,29,12
2016-01-14,1363,34,11
2016-01-15,1386,52,31
2016-01-16,1407,28,41
2016-01-17,1394,28,36
2016-01-18,1386,22,28
2016-01-19,1380,37,10
2016-01-20,1407,31,36
2016-01-21,1402,31,16
2016-01-22,1417,43,132
2016-01-23,1328,33,22
2016-01-24,1339,16,1
2016-01-25,1354,26,2
2016-01-26,1378,32,2
2016-01-27,1408,20,28
2016-01-28,1400,38,142
2016-01-29,1296,30,13
2016-01-30,1313,28,78
2016-01-31,1263,20,64
2016-02-01,1219,37,72
2016-02-02,1184,25,0
2016-02-03,1209,23,21
2016-02-04,1211,23,34
2016-02-05,1200,37,18
2016-02-06,1219,22,38
2016-02-07,1203,16,6
2016-02-08,1213,22,51
2016-02-09,1184,26,43
2016-02-10,1167,25,45
2016-02-11,1147,37,75
2016-02-12,1109,31,8
2016-02-13,1132,32,1
2016-02-14,1163,28,48
2016-02-15,1143,29,21
2016-02-16,1151,26,19
2016-02-17,1158,22,9
2016-02-18,1171,27,6
2016-02-19,1192,49,6
2016-02-20,1235,35,14
2016-02-21,1256,10,49
2016-02-22,1217,39,90
2016-02-23,1166,32,6
2016-02-24,1192,22,7
2016-02-25,1207,25,5
2016-02-26,1227,34,72
2016-02-27,1189,36,46
2016-02-28,1179,29,18
2016-02-29,1190,33,0
2016-03-01,1223,32,0
2016-03-02,1255,31,6
2016-03-03,1280,31,50
2016-03-04,1261,35,54
2016-03-05,1242,38,11
2016-03-06,1269,29,67
2016-03-07,1231,40,2
2016-03-08,1269,34,0
2016-03-09,1303,40,37
2016-03-10,1306,33,43
2016-03-11,1296,39,26
2016-03-12,1309,30,34
2016-03-13,1305,17,0
2016-03-14,1322,33,2
2016-03-15,1353,34,39
2016-03-16,1348,30,78
2016-03-17,1300,31,25
2016-03-18,1306,52,86
2016-03-19,1272,18,23
2016-03-20,1267,30,1
2016-03-21,1296,37,89
2016-03-22,1244,34,51
2016-03-23,1227,26,18
2016-03-24,1235,36,23
2016-03-25,1248,46,63
2016-03-26,1231,30,1
2016-03-27,1260,28,34
2016-03-28,1254,35,55
2016-03-29,1234,24,31
2016-03-30,1227,25,18
2016-03-31,1234,34,0
2016-04-01,1268,38,15
2016-04-02,1291,25,95
2016-04-03,1221,21,107
2016-04-04,1135,26,11
2016-04-05,1150,41,29
2016-04-06,1162,35,19
2016-04-07,1178,37,4
2016-04-08,1211,22,21
2016-04-09,1212,27,50
2016-04-10,1189,21,20
2016-04-11,1190,35,3
2016-04-12,1222,37,5
2016-04-13,1254,35,10
2016-04-14,1279,41,66
2016-04-15,1254,54,50
2016-04-16,1258,40,0
2016-04-17,1298,33,15
2016-04-18,1316,30,7
2016-04-19,1339,27,26
2016-04-20,1340,28,18
2016-04-21,1350,23,0
2016-04-22,1373,28,64
2016-04-23,1337,24,63
2016-04-24,1298,28,72
2016-04-25,1254,26,23
2016-04-26,1257,35,0
2016-04-27,1292,25,25
2016-04-28,1292,25,86
2016-04-29,1231,39,19
2016-04-30,1251,39,11
2016-05-01,1279,19,10
2016-05-02,1288,31,37
2016-05-03,1282,36,3
2016-05-04,1315,30,31
2016-05-05,1314,32,35
2016-05-06,1311,40,5
2016-05-07,1346,32,2
2016-05-08,1376,24,34
2016-05-09,1366,36,7
2016-05-10,1395,31,36
2016-05-11,1390,35,71
2016-05-12,1354,37,84
2016-05-13,1307,47,38
2016-05-14,1316,42,3
2016-05-15,1355,25,11
2016-05-16,1369,32,26
2016-05-17,1375,41,20
2016-05-18,1396,33,16
2016-05-19,1413,30,9
2016-05-20,1434,50,117
2016-05-21,1367,33,100
2016-05-22,1300,25,18
2016-05-23,1307,40,19
2016-05-24,1328,28,24
2016-05-25,1332,22,1
2016-05-26,1353,39,1
2016-05-27,1391,34,0
2016-05-28,1425,37,44
2016-05-29,1418,38,53
2016-05-30,1403,18,15
2016-05-31,1406,28,11
2016-06-01,1423,53,97
2016-06-02,1379,37,1
2016-06-03,1415,49,2
2016-06-04,1462,46,2
2016-06-05,1506,34,70
2016-06-06,1470,27,16
2016-06-07,1481,35,45
2016-06-08,1471,37,102
2016-06-09,1406,26,89
2016-06-10,1343,47,10
2016-06-11,1380,31,6
2016-06-12,1405,26,28
2016-06-13,1403,30,18
2016-06-14,1415,47,40
2016-06-15,1422,42,91
2016-06-16,1373,33,25
2016-06-17,1381,52,1
2016-06-18,1432,32,6
2016-06-19,1458,23,12
2016-06-20,1469,36,17
2016-06-21,1488,38,45
2016-06-22,1481,30,16
2016-06-23,1495,33,94
2016-06-24,1434,40,24
2016-06-25,1450,34,42
2016-06-26,1442,36,31
2016-06-27,1447,33,64
2016-06-28,1416,30,8
2016-06-29,1438,26,3
2016-06-30,1461,33,3
2016-07-01,1491,47,14
2016-07-02,1524,40,100
2016-07-03,1464,19,25
2016-07-04,1458,35,4
2016-07-05,1489,34,37
2016-07-06,1486,32,8
2016-07-07,1510,18,85
2016-07-08,1443,22,113
2016-07-09,1352,32,65
2016-07-10,1319,30,7
2016-07-11,1342,32,48
2016-07-12,1326,20,35
2016-07-13,1311,26,27
2016-07-14,1310,22,44
2016-07-15,1288,29,49
2016-07-16,1268,22,2
2016-07-17,1288,21,0
2016-07-18,1309,30,14
2016-07-19,1325,33,5
2016-07-20,1353,23,36
2016-07-21,1340,27,17
2016-07-22,1350,45,9
2016-07-23,1386,21,2
2016-07-24,1405,27,10
2016-07-25,1422,26,11
2016-07-26,1437,28,56
2016-07-27,1409,32,55
2016-07-28,1386,31,35
2016-07-29,1382,30,37
2016-07-30,1375,26,6
2016-07-31,1395,27,15
2016-08-01,1407,34,7
2016-08-02,1434,27,10
2016-08-03,1451,38,60
2016-08-04,1429,26,15
2016-08-05,1440,28,3
2016-08-06,1465,31,37
2016-08-07,1459,26,52
2016-08-08,1433,37,43
2016-08-09,1427,25,13
2016-08-10,1439,21,12
2016-08-11,1448,25,6
2016-08-12,1467,22,91
2016-08-13,1398,22,19
2016-08-14,1401,24,50
2016-08-15,1375,31,8
2016-08-16,1398,23,9
2016-08-17,1412,29,4
2016-08-18,1437,19,51
2016-08-19,1405,38,131
2016-08-20,1312,25,0
2016-08-21,1337,27,9
2016-08-22,1355,15,2
2016-08-23,1368,16,8
2016-08-24,1376,27,11
2016-08-25,1392,15,53
2016-08-26,1354,32,6
2016-08-27,1380,27,2
2016-08-28,1405,23,46
2016-08-29,1382,18,72
2016-08-30,1328,15,27
2016-08-31,1316,18,41
2016-09-01,1293,32,13
2016-09-02,1312,41,7
2016-09-03,1346,21,6
2016-09-04,1361,24,19
2016-09-05,1366,26,36
2016-09-06,1356,35,84
2016-09-07,1307,20,63
2016-09-08,1264,34,3
2016-09-09,1295,45,1
2016-09-10,1339,36,3
2016-09-11,1372,31,15
2016-09-12,1388,29,40
2016-09-13,1377,27,27
2016-09-14,1377,38,47
2016-09-15,1368,40,39
2016-09-16,1369,32,18
2016-09-17,1383,26,8
2016-09-18,1401,32,33
2016-09-19,1400,27,27
2016-09-20,1400,29,8
2016-09-21,1421,34,6
2016-09-22,1449,38,16
2016-09-23,1471,46,9
2016-09-24,1508,27,32
2016-09-25,1503,27,77
2016-09-26,1453,22,58
2016-09-27,1417,28,13
2016-09-28,1432,29,5
2016-09-29,1456,36,38
2016-09-30,1454,44,43
2016-10-01,1455,25,121
2016-10-02,1359,18,13
2016-10-03,1364,37,7
2016-10-04,1394,36,21
2016-10-05,1409,26,18
2016-10-06,1417,20,38
2016-10-07,1399,42,59
2016-10-08,1382,43,8
2016-10-09,1417,22,36
2016-10-10,1403,24,2
2016-10-11,1425,28,4
2016-10-12,1449,20,24
2016-10-13,1445,37,34
2016-10-14,1448,49,7
2016-10-15,1490,35,27
2016-10-16,1498,29,10
2016-10-17,1517,36,126
2016-10-18,1427,30,113
2016-10-19,1344,30,38
2016-10-20,1336,28,15
2016-10-21,1349,41,19
2016-10-22,1371,30,15
2016-10-23,1386,22,16
2016-10-24,1392,28,25
2016-10-25,1395,30,32
2016-10-26,1393,24,26
2016-10-27,1391,27,26
2016-10-28,1392,33,51
2016-10-29,1374,29,40
2016-10-30,1363,24,33
2016-10-31,1354,42,32
2016-11-01,1364,38,40
2016-11-02,1362,30,63
2016-11-03,1329,41,12
2016-11-04,1358,49,22
2016-11-05,1385,34,36
2016-11-06,1383,26,21
2016-11-07,1388,37,1
2016-11-08,1424,24,12
2016-11-09,1436,36,47
2016-11-10,1425,28,3
2016-11-11,1450,37,59
2016-11-12,1428,29,9
2016-11-13,1448,24,7
2016-11-14,1465,26,0
2016-11-15,1491,26,13
2016-11-16,1504,25,8
2016-11-17,1521,30,46
2016-11-18,1505,40,67
2016-11-19,1478,18,22
2016-11-20,1474,21,51
2016-11-21,1444,25,77
2016-11-22,1392,28,6
2016-11-23,1414,38,23
2016-11-24,1429,17,41
2016-11-25,1405,27,9
2016-11-26,1423,21,4
2016-11-27,1440,21,6
2016-11-28,1455,32,49
2016-11-29,1438,36,45
2016-11-30,1429,30,19
2016-12-01,1440,36,3
2016-12-02,1473,35,2
2016-12-03,1506,34,46
2016-12-04,1494,18,33
2016-12-05,1479,21,46
2016-12-06,1454,32,8
2016-12-07,1478,21,41
